family	genus	species	decimalLatitude	decimalLongitude
Bothidae	Bothus	Bothus lunatus	24.65517	-82.78748
Bothidae	Bothus	Bothus lunatus	24.65524	-82.78753
Bothidae	Bothus	Bothus ocellatus	24.65524	-82.78753
Bothidae	Bothus	Bothus lunatus	24.65226	-82.78793
Bothidae	Bothus	Bothus ocellatus	24.65226	-82.78793
Bothidae	Bothus	Bothus ocellatus	24.65227	-82.78785
Bothidae	Bothus	Bothus lunatus	24.65227	-82.78785
Bothidae	Bothus	Bothus ocellatus	24.59285	-82.88532
Bothidae	Bothus	Bothus lunatus	24.59285	-82.88532
Bothidae	Bothus	Bothus ocellatus	24.59281	-82.8852
Bothidae	Bothus	Bothus lunatus	24.59281	-82.8852
Bothidae	Bothus	Bothus ocellatus	24.59467	-82.87807
Bothidae	Bothus	Bothus lunatus	24.59467	-82.87807
Bothidae	Bothus	Bothus ocellatus	24.59478	-82.87792
Bothidae	Bothus	Bothus lunatus	24.59478	-82.87792
Bothidae	Bothus	Bothus ocellatus	24.57342	-82.9112
Bothidae	Bothus	Bothus lunatus	24.57342	-82.9112
Bothidae	Bothus	Bothus ocellatus	24.57336	-82.91104
Bothidae	Bothus	Bothus lunatus	24.57336	-82.91104
Bothidae	Bothus	Bothus ocellatus	24.72245	-82.78831
Bothidae	Bothus	Bothus lunatus	24.72245	-82.78831
Bothidae	Bothus	Bothus ocellatus	24.72244	-82.78839
Bothidae	Bothus	Bothus lunatus	24.72244	-82.78839
Bothidae	Bothus	Bothus ocellatus	24.72117	-82.83505
Bothidae	Bothus	Bothus lunatus	24.72117	-82.83505
Bothidae	Bothus	Bothus ocellatus	24.72097	-82.8351
Bothidae	Bothus	Bothus lunatus	24.72097	-82.8351
Bothidae	Bothus	Bothus ocellatus	24.71944	-82.79584
Bothidae	Bothus	Bothus lunatus	24.71944	-82.79584
Bothidae	Bothus	Bothus lunatus	24.71944	-82.79584
Bothidae	Bothus	Bothus ocellatus	24.71944	-82.79584
Bothidae	Bothus	Bothus lunatus	24.6239	-82.85971
Bothidae	Bothus	Bothus ocellatus	24.6239	-82.85971
Bothidae	Bothus	Bothus lunatus	24.62397	-82.85974
Bothidae	Bothus	Bothus ocellatus	24.62397	-82.85974
Bothidae	Bothus	Bothus lunatus	24.60212	-82.98191
Bothidae	Bothus	Bothus ocellatus	24.60212	-82.98191
Bothidae	Bothus	Bothus ocellatus	24.60221	-82.98194
Bothidae	Bothus	Bothus lunatus	24.60221	-82.98194
Bothidae	Bothus	Bothus lunatus	24.66346	-82.77381
Bothidae	Bothus	Bothus ocellatus	24.66346	-82.77381
Bothidae	Bothus	Bothus lunatus	24.66352	-82.774
Bothidae	Bothus	Bothus ocellatus	24.66352	-82.774
Bothidae	Bothus	Bothus ocellatus	24.65893	-82.78705
Bothidae	Bothus	Bothus lunatus	24.65893	-82.78705
Bothidae	Bothus	Bothus lunatus	24.65881	-82.78699
Bothidae	Bothus	Bothus ocellatus	24.65881	-82.78699
Bothidae	Bothus	Bothus ocellatus	24.65148	-82.78608
Bothidae	Bothus	Bothus lunatus	24.65148	-82.78608
Bothidae	Bothus	Bothus ocellatus	24.65159	-82.786
Bothidae	Bothus	Bothus lunatus	24.65159	-82.786
Bothidae	Bothus	Bothus ocellatus	24.63475	-82.85799
Bothidae	Bothus	Bothus lunatus	24.63475	-82.85799
Bothidae	Bothus	Bothus lunatus	24.63481	-82.85803
Bothidae	Bothus	Bothus ocellatus	24.63481	-82.85803
Bothidae	Bothus	Bothus ocellatus	24.62714	-82.83747
Bothidae	Bothus	Bothus lunatus	24.62714	-82.83747
Bothidae	Bothus	Bothus lunatus	24.62705	-82.8376
Bothidae	Bothus	Bothus ocellatus	24.62705	-82.8376
Bothidae	Bothus	Bothus lunatus	24.62691	-82.85545
Bothidae	Bothus	Bothus ocellatus	24.62691	-82.85545
Bothidae	Bothus	Bothus ocellatus	24.62695	-82.85535
Bothidae	Bothus	Bothus lunatus	24.62695	-82.85535
Bothidae	Bothus	Bothus lunatus	24.62334	-82.83302
Bothidae	Bothus	Bothus ocellatus	24.62334	-82.83302
Bothidae	Bothus	Bothus ocellatus	24.62338	-82.8331
Bothidae	Bothus	Bothus lunatus	24.62338	-82.8331
Bothidae	Bothus	Bothus ocellatus	24.61817	-82.86556
Bothidae	Bothus	Bothus lunatus	24.61817	-82.86556
Bothidae	Bothus	Bothus ocellatus	24.61817	-82.8657
Bothidae	Bothus	Bothus lunatus	24.61817	-82.8657
Bothidae	Bothus	Bothus ocellatus	24.56723	-82.97752
Bothidae	Bothus	Bothus lunatus	24.56723	-82.97752
Bothidae	Bothus	Bothus lunatus	24.56734	-82.97746
Bothidae	Bothus	Bothus ocellatus	24.56734	-82.97746
Bothidae	Bothus	Bothus ocellatus	24.71249	-82.79417
Bothidae	Bothus	Bothus lunatus	24.71249	-82.79417
Bothidae	Bothus	Bothus lunatus	24.71257	-82.79432
Bothidae	Bothus	Bothus ocellatus	24.71257	-82.79432
Bothidae	Bothus	Bothus ocellatus	24.6247	-82.96312
Bothidae	Bothus	Bothus lunatus	24.6247	-82.96312
Bothidae	Bothus	Bothus ocellatus	24.62442	-82.96305
Bothidae	Bothus	Bothus lunatus	24.62442	-82.96305
Bothidae	Bothus	Bothus ocellatus	24.62207	-82.8299
Bothidae	Bothus	Bothus lunatus	24.62207	-82.8299
Bothidae	Bothus	Bothus lunatus	24.62216	-82.82993
Bothidae	Bothus	Bothus ocellatus	24.62216	-82.82993
Bothidae	Bothus	Bothus lunatus	24.59812	-82.91572
Bothidae	Bothus	Bothus ocellatus	24.59812	-82.91572
Bothidae	Bothus	Bothus ocellatus	24.59817	-82.91592
Bothidae	Bothus	Bothus lunatus	24.59817	-82.91592
Bothidae	Bothus	Bothus lunatus	24.59869	-82.94035
Bothidae	Bothus	Bothus ocellatus	24.59869	-82.94035
Bothidae	Bothus	Bothus lunatus	24.59872	-82.94048
Bothidae	Bothus	Bothus ocellatus	24.59872	-82.94048
Bothidae	Bothus	Bothus ocellatus	24.59842	-82.94663
Bothidae	Bothus	Bothus lunatus	24.59842	-82.94663
Bothidae	Bothus	Bothus ocellatus	24.59842	-82.94645
Bothidae	Bothus	Bothus lunatus	24.59842	-82.94645
Bothidae	Bothus	Bothus ocellatus	24.59754	-82.86995
Bothidae	Bothus	Bothus lunatus	24.59754	-82.86995
Bothidae	Bothus	Bothus lunatus	24.59759	-82.86997
Bothidae	Bothus	Bothus ocellatus	24.59759	-82.86997
Bothidae	Bothus	Bothus ocellatus	24.59421	-82.91248
Bothidae	Bothus	Bothus lunatus	24.59421	-82.91248
Bothidae	Bothus	Bothus ocellatus	24.59417	-82.91268
Bothidae	Bothus	Bothus lunatus	24.59417	-82.91268
Bothidae	Bothus	Bothus lunatus	24.58228	-82.92742
Bothidae	Bothus	Bothus ocellatus	24.58228	-82.92742
Bothidae	Bothus	Bothus ocellatus	24.58221	-82.92716
Bothidae	Bothus	Bothus lunatus	24.58221	-82.92716
Bothidae	Bothus	Bothus ocellatus	24.56917	-82.97557
Bothidae	Bothus	Bothus lunatus	24.56917	-82.97557
Bothidae	Bothus	Bothus ocellatus	24.56919	-82.97562
Bothidae	Bothus	Bothus lunatus	24.56919	-82.97562
Bothidae	Bothus	Bothus ocellatus	24.56593	-82.9553
Bothidae	Bothus	Bothus lunatus	24.56593	-82.9553
Bothidae	Bothus	Bothus ocellatus	24.56573	-82.95543
Bothidae	Bothus	Bothus lunatus	24.56573	-82.95543
Bothidae	Bothus	Bothus lunatus	24.56501	-82.95475
Bothidae	Bothus	Bothus ocellatus	24.56501	-82.95475
Bothidae	Bothus	Bothus ocellatus	24.56501	-82.95475
Bothidae	Bothus	Bothus lunatus	24.56501	-82.95475
Bothidae	Bothus	Bothus lunatus	24.56232	-82.94662
Bothidae	Bothus	Bothus ocellatus	24.56232	-82.94662
Bothidae	Bothus	Bothus lunatus	24.56221	-82.94684
Bothidae	Bothus	Bothus ocellatus	24.56221	-82.94684
Bothidae	Bothus	Bothus ocellatus	24.56239	-82.94773
Bothidae	Bothus	Bothus lunatus	24.56239	-82.94773
Bothidae	Bothus	Bothus lunatus	24.56245	-82.94776
Bothidae	Bothus	Bothus ocellatus	24.56245	-82.94776
Bothidae	Bothus	Bothus lunatus	24.73296	-82.79597
Bothidae	Bothus	Bothus ocellatus	24.73296	-82.79597
Bothidae	Bothus	Bothus lunatus	24.73287	-82.79569
Bothidae	Bothus	Bothus ocellatus	24.73287	-82.79569
Bothidae	Bothus	Bothus lunatus	24.73138	-82.79601
Bothidae	Bothus	Bothus ocellatus	24.73138	-82.79601
Bothidae	Bothus	Bothus lunatus	24.73138	-82.79601
Bothidae	Bothus	Bothus ocellatus	24.73138	-82.79601
Bothidae	Bothus	Bothus ocellatus	24.72426	-82.79076
Bothidae	Bothus	Bothus lunatus	24.72426	-82.79076
Bothidae	Bothus	Bothus lunatus	24.72431	-82.79098
Bothidae	Bothus	Bothus ocellatus	24.72431	-82.79098
Bothidae	Bothus	Bothus ocellatus	24.72407	-82.77454
Bothidae	Bothus	Bothus lunatus	24.72407	-82.77454
Bothidae	Bothus	Bothus lunatus	24.72437	-82.77402
Bothidae	Bothus	Bothus ocellatus	24.72437	-82.77402
Bothidae	Bothus	Bothus ocellatus	24.72444	-82.80699
Bothidae	Bothus	Bothus lunatus	24.72444	-82.80699
Bothidae	Bothus	Bothus ocellatus	24.72444	-82.80699
Bothidae	Bothus	Bothus lunatus	24.72444	-82.80699
Bothidae	Bothus	Bothus ocellatus	24.72431	-82.78421
Bothidae	Bothus	Bothus lunatus	24.72431	-82.78421
Bothidae	Bothus	Bothus ocellatus	24.72394	-82.78387
Bothidae	Bothus	Bothus lunatus	24.72394	-82.78387
Bothidae	Bothus	Bothus lunatus	24.72246	-82.79674
Bothidae	Bothus	Bothus ocellatus	24.72246	-82.79674
Bothidae	Bothus	Bothus ocellatus	24.72251	-82.79657
Bothidae	Bothus	Bothus lunatus	24.72251	-82.79657
Bothidae	Bothus	Bothus ocellatus	24.72254	-82.78513
Bothidae	Bothus	Bothus lunatus	24.72254	-82.78513
Bothidae	Bothus	Bothus lunatus	24.72247	-82.7849
Bothidae	Bothus	Bothus ocellatus	24.72247	-82.7849
Bothidae	Bothus	Bothus lunatus	24.71897	-82.77443
Bothidae	Bothus	Bothus lunatus	24.71897	-82.77443
Bothidae	Bothus	Bothus ocellatus	24.71897	-82.77443
Bothidae	Bothus	Bothus ocellatus	24.71897	-82.77443
Bothidae	Bothus	Bothus ocellatus	24.71905	-82.77438
Bothidae	Bothus	Bothus lunatus	24.71905	-82.77438
Bothidae	Bothus	Bothus ocellatus	24.68687	-82.83958
Bothidae	Bothus	Bothus lunatus	24.68687	-82.83958
Bothidae	Bothus	Bothus lunatus	24.59122	-82.87611
Bothidae	Bothus	Bothus ocellatus	24.59122	-82.87611
Bothidae	Bothus	Bothus lunatus	24.5913	-82.87609
Bothidae	Bothus	Bothus ocellatus	24.5913	-82.87609
Bothidae	Bothus	Bothus ocellatus	24.58651	-82.91688
Bothidae	Bothus	Bothus lunatus	24.58651	-82.91688
Bothidae	Bothus	Bothus lunatus	24.58669	-82.91685
Bothidae	Bothus	Bothus ocellatus	24.58669	-82.91685
Bothidae	Bothus	Bothus lunatus	24.58394	-82.90295
Bothidae	Bothus	Bothus ocellatus	24.58394	-82.90295
Bothidae	Bothus	Bothus lunatus	24.584	-82.9031
Bothidae	Bothus	Bothus ocellatus	24.584	-82.9031
Bothidae	Bothus	Bothus ocellatus	24.58009	-82.92488
Bothidae	Bothus	Bothus lunatus	24.58009	-82.92488
Bothidae	Bothus	Bothus ocellatus	24.58005	-82.92488
Bothidae	Bothus	Bothus lunatus	24.58005	-82.92488
Bothidae	Bothus	Bothus ocellatus	24.58263	-82.91177
Bothidae	Bothus	Bothus lunatus	24.58263	-82.91177
Bothidae	Bothus	Bothus ocellatus	24.58276	-82.91179
Bothidae	Bothus	Bothus lunatus	24.58276	-82.91179
Bothidae	Bothus	Bothus lunatus	24.57854	-82.9184
Bothidae	Bothus	Bothus ocellatus	24.57854	-82.9184
Bothidae	Bothus	Bothus lunatus	24.57858	-82.91853
Bothidae	Bothus	Bothus ocellatus	24.57858	-82.91853
Bothidae	Bothus	Bothus lunatus	24.57245	-82.94642
Bothidae	Bothus	Bothus ocellatus	24.57245	-82.94642
Bothidae	Bothus	Bothus ocellatus	24.57239	-82.9466
Bothidae	Bothus	Bothus lunatus	24.57239	-82.9466
Bothidae	Bothus	Bothus lunatus	24.56807	-82.93339
Bothidae	Bothus	Bothus ocellatus	24.56807	-82.93339
Bothidae	Bothus	Bothus ocellatus	24.56828	-82.93354
Bothidae	Bothus	Bothus lunatus	24.56828	-82.93354
Bothidae	Bothus	Bothus ocellatus	24.72389	-82.81352
Bothidae	Bothus	Bothus lunatus	24.72389	-82.81352
Bothidae	Bothus	Bothus lunatus	24.72397	-82.81369
Bothidae	Bothus	Bothus ocellatus	24.72397	-82.81369
Bothidae	Bothus	Bothus lunatus	24.72261	-82.8312
Bothidae	Bothus	Bothus ocellatus	24.72261	-82.8312
Bothidae	Bothus	Bothus ocellatus	24.72269	-82.83127
Bothidae	Bothus	Bothus lunatus	24.72269	-82.83127
Bothidae	Bothus	Bothus ocellatus	24.6908	-82.77027
Bothidae	Bothus	Bothus lunatus	24.6908	-82.77027
Bothidae	Bothus	Bothus lunatus	24.69093	-82.77027
Bothidae	Bothus	Bothus ocellatus	24.69093	-82.77027
Bothidae	Bothus	Bothus ocellatus	24.66147	-82.84743
Bothidae	Bothus	Bothus lunatus	24.66147	-82.84743
Bothidae	Bothus	Bothus lunatus	24.66164	-82.84752
Bothidae	Bothus	Bothus ocellatus	24.66164	-82.84752
Bothidae	Bothus	Bothus ocellatus	24.64371	-82.81384
Bothidae	Bothus	Bothus lunatus	24.64371	-82.81384
Bothidae	Bothus	Bothus ocellatus	24.64375	-82.81392
Bothidae	Bothus	Bothus lunatus	24.64375	-82.81392
Bothidae	Bothus	Bothus lunatus	24.63362	-82.87652
Bothidae	Bothus	Bothus ocellatus	24.63362	-82.87652
Bothidae	Bothus	Bothus lunatus	24.63373	-82.8765
Bothidae	Bothus	Bothus ocellatus	24.63373	-82.8765
Bothidae	Bothus	Bothus lunatus	24.59479	-82.94137
Bothidae	Bothus	Bothus ocellatus	24.59479	-82.94137
Bothidae	Bothus	Bothus ocellatus	24.59484	-82.94127
Bothidae	Bothus	Bothus lunatus	24.59484	-82.94127
Bothidae	Bothus	Bothus lunatus	24.5827	-82.9224
Bothidae	Bothus	Bothus ocellatus	24.5827	-82.9224
Bothidae	Bothus	Bothus ocellatus	24.5827	-82.9224
Bothidae	Bothus	Bothus lunatus	24.5827	-82.9224
Bothidae	Bothus	Bothus lunatus	24.57571	-82.94799
Bothidae	Bothus	Bothus ocellatus	24.57571	-82.94799
Bothidae	Bothus	Bothus lunatus	24.57575	-82.94813
Bothidae	Bothus	Bothus ocellatus	24.57575	-82.94813
Bothidae	Bothus	Bothus ocellatus	24.57494	-82.94838
Bothidae	Bothus	Bothus lunatus	24.57494	-82.94838
Bothidae	Bothus	Bothus ocellatus	24.57491	-82.94858
Bothidae	Bothus	Bothus lunatus	24.57491	-82.94858
Bothidae	Bothus	Bothus ocellatus	24.56482	-82.95357
Bothidae	Bothus	Bothus lunatus	24.56482	-82.95357
Bothidae	Bothus	Bothus lunatus	24.56498	-82.95345
Bothidae	Bothus	Bothus ocellatus	24.56498	-82.95345
Bothidae	Bothus	Bothus ocellatus	24.54603	-81.40548
Bothidae	Bothus	Bothus ocellatus	24.54598	-81.40564
Bothidae	Bothus	Bothus ocellatus	24.5029	-81.62746
Bothidae	Bothus	Bothus ocellatus	24.50284	-81.62765
Bothidae	Bothus	Bothus ocellatus	24.55271	-81.5645
Bothidae	Bothus	Bothus ocellatus	24.5527	-81.56437
Bothidae	Bothus	Bothus ocellatus	24.62582	-81.11183
Bothidae	Bothus	Bothus ocellatus	24.62598	-81.11165
Bothidae	Bothus	Bothus ocellatus	24.6842	-80.9666
Bothidae	Bothus	Bothus ocellatus	24.6843	-80.9667
Bothidae	Bothus	Bothus ocellatus	24.76709	-80.75459
Bothidae	Bothus	Bothus ocellatus	24.76688	-80.75457
Bothidae	Bothus	Bothus ocellatus	24.70235	-80.88799
Bothidae	Bothus	Bothus ocellatus	24.70223	-80.88769
Bothidae	Bothus	Bothus ocellatus	24.5945	-81.22964
Bothidae	Bothus	Bothus ocellatus	24.5948	-81.22971
Bothidae	Bothus	Bothus ocellatus	24.73163	-80.81732
Bothidae	Bothus	Bothus ocellatus	24.73163	-80.81755
Bothidae	Bothus	Bothus ocellatus	24.67573	-80.95638
Bothidae	Bothus	Bothus ocellatus	24.67414	-80.9567
Bothidae	Bothus	Bothus ocellatus	25.22708	-80.216
Bothidae	Bothus	Bothus ocellatus	25.22686	-80.21617
Bothidae	Bothus	Bothus ocellatus	25.21283	-80.2237
Bothidae	Bothus	Bothus ocellatus	25.21293	-80.22342
Bothidae	Bothus	Bothus ocellatus	25.28957	-80.17505
Bothidae	Bothus	Bothus ocellatus	25.28945	-80.17508
Bothidae	Bothus	Bothus ocellatus	25.21575	-80.22861
Bothidae	Bothus	Bothus ocellatus	25.21547	-80.22815
Bothidae	Bothus	Bothus ocellatus	25.35702	-80.14108
Bothidae	Bothus	Bothus ocellatus	25.35702	-80.14108
Bothidae	Bothus	Bothus ocellatus	25.36727	-80.14913
Bothidae	Bothus	Bothus ocellatus	25.36717	-80.14918
Bothidae	Bothus	Bothus ocellatus	25.3526	-80.15012
Bothidae	Bothus	Bothus ocellatus	25.3526	-80.15012
Bothidae	Bothus	Bothus ocellatus	25.36436	-80.14075
Bothidae	Bothus	Bothus ocellatus	25.36436	-80.14075
Bothidae	Bothus	Bothus ocellatus	25.3681	-80.15178
Bothidae	Bothus	Bothus ocellatus	25.36812	-80.15177
Bothidae	Bothus	Bothus ocellatus	25.35892	-80.15992
Bothidae	Bothus	Bothus ocellatus	25.35875	-80.15993
Bothidae	Bothus	Bothus ocellatus	25.40417	-80.16363
Bothidae	Bothus	Bothus ocellatus	25.29265	-80.16335
Bothidae	Bothus	Bothus ocellatus	25.40387	-80.16377
Bothidae	Bothus	Bothus ocellatus	25.33355	-80.2069
Bothidae	Bothus	Bothus ocellatus	25.29265	-80.16335
Bothidae	Bothus	Bothus ocellatus	25.33355	-80.2069
Bothidae	Bothus	Bothus ocellatus	25.44256	-80.17003
Bothidae	Bothus	Bothus ocellatus	24.45143	-81.88186
Bothidae	Bothus	Bothus ocellatus	24.45111	-81.88139
Bothidae	Bothus	Bothus ocellatus	24.45063	-81.87394
Bothidae	Bothus	Bothus ocellatus	24.45046	-81.87349
Bothidae	Bothus	Bothus ocellatus	24.45702	-81.87892
Bothidae	Bothus	Bothus ocellatus	24.45705	-81.87865
Bothidae	Bothus	Bothus ocellatus	24.4582	-81.8734
Bothidae	Bothus	Bothus ocellatus	24.45835	-81.8732
Bothidae	Bothus	Bothus ocellatus	24.45458	-81.87385
Bothidae	Bothus	Bothus ocellatus	24.4549	-81.87419
Bothidae	Bothus	Bothus ocellatus	24.45323	-81.87159
Bothidae	Bothus	Bothus ocellatus	24.45317	-81.87207
Bothidae	Bothus	Bothus ocellatus	24.45067	-81.87522
Bothidae	Bothus	Bothus ocellatus	24.45053	-81.87547
Bothidae	Bothus	Bothus ocellatus	24.45702	-81.85751
Bothidae	Bothus	Bothus ocellatus	24.45664	-81.85772
Bothidae	Bothus	Bothus ocellatus	24.45534	-81.85931
Bothidae	Bothus	Bothus ocellatus	24.45511	-81.85935
Bothidae	Bothus	Bothus ocellatus	24.4548	-81.85914
Bothidae	Bothus	Bothus ocellatus	24.45492	-81.85929
Bothidae	Bothus	Bothus ocellatus	24.45394	-81.85591
Bothidae	Bothus	Bothus ocellatus	24.45398	-81.85545
Bothidae	Bothus	Bothus ocellatus	24.46355	-81.8429
Bothidae	Bothus	Bothus ocellatus	24.46347	-81.84319
Bothidae	Bothus	Bothus ocellatus	24.46192	-81.84518
Bothidae	Bothus	Bothus ocellatus	24.46222	-81.84506
Bothidae	Bothus	Bothus ocellatus	24.46347	-81.83902
Bothidae	Bothus	Bothus ocellatus	24.46302	-81.83921
Bothidae	Bothus	Bothus ocellatus	24.45842	-81.84601
Bothidae	Bothus	Bothus ocellatus	24.45864	-81.84565
Bothidae	Bothus	Bothus ocellatus	24.48182	-81.7092
Bothidae	Bothus	Bothus ocellatus	24.48134	-81.70932
Bothidae	Bothus	Bothus ocellatus	24.479	-81.72768
Bothidae	Bothus	Bothus ocellatus	24.47854	-81.72732
Bothidae	Bothus	Bothus ocellatus	24.48275	-81.71792
Bothidae	Bothus	Bothus ocellatus	24.48304	-81.71767
Bothidae	Bothus	Bothus ocellatus	24.48757	-81.70154
Bothidae	Bothus	Bothus ocellatus	24.4875	-81.70154
Bothidae	Bothus	Bothus ocellatus	24.48014	-81.72742
Bothidae	Bothus	Bothus ocellatus	24.48024	-81.72748
Bothidae	Bothus	Bothus ocellatus	24.48073	-81.7081
Bothidae	Bothus	Bothus ocellatus	24.48062	-81.70851
Bothidae	Bothus	Bothus ocellatus	24.48003	-81.70894
Bothidae	Bothus	Bothus ocellatus	24.48011	-81.70889
Bothidae	Bothus	Bothus ocellatus	24.49168	-81.72002
Bothidae	Bothus	Bothus ocellatus	24.49176	-81.71967
Bothidae	Bothus	Bothus ocellatus	24.51951	-81.69926
Bothidae	Bothus	Bothus ocellatus	24.51971	-81.69943
Bothidae	Bothus	Bothus ocellatus	24.50961	-81.72105
Bothidae	Bothus	Bothus ocellatus	24.50949	-81.72081
Bothidae	Bothus	Bothus ocellatus	24.50557	-81.7109
Bothidae	Bothus	Bothus ocellatus	24.5054	-81.7105
Bothidae	Bothus	Bothus ocellatus	24.552	-81.69693
Bothidae	Bothus	Bothus ocellatus	24.55218	-81.69665
Bothidae	Bothus	Bothus ocellatus	24.55001	-81.69665
Bothidae	Bothus	Bothus ocellatus	24.55036	-81.6975
Bothidae	Bothus	Bothus ocellatus	24.49254	-81.65831
Bothidae	Bothus	Bothus ocellatus	24.49244	-81.658
Bothidae	Bothus	Bothus ocellatus	24.49239	-81.66268
Bothidae	Bothus	Bothus ocellatus	24.49249	-81.66259
Bothidae	Bothus	Bothus ocellatus	24.49519	-81.65829
Bothidae	Bothus	Bothus ocellatus	24.49521	-81.65827
Bothidae	Bothus	Bothus ocellatus	24.49486	-81.65831
Bothidae	Bothus	Bothus ocellatus	24.49479	-81.6582
Bothidae	Bothus	Bothus ocellatus	24.49253	-81.65846
Bothidae	Bothus	Bothus ocellatus	24.49254	-81.65831
Bothidae	Bothus	Bothus ocellatus	24.49317	-81.66011
Bothidae	Bothus	Bothus ocellatus	24.49309	-81.66004
Bothidae	Bothus	Bothus ocellatus	24.49498	-81.66127
Bothidae	Bothus	Bothus ocellatus	24.49499	-81.66128
Bothidae	Bothus	Bothus ocellatus	24.61615	-81.39125
Bothidae	Bothus	Bothus ocellatus	24.61615	-81.39125
Bothidae	Bothus	Bothus ocellatus	24.61432	-81.39392
Bothidae	Bothus	Bothus ocellatus	24.61431	-81.39416
Bothidae	Bothus	Bothus ocellatus	24.56808	-81.38441
Bothidae	Bothus	Bothus ocellatus	24.56823	-81.38479
Bothidae	Bothus	Bothus ocellatus	24.56529	-81.39369
Bothidae	Bothus	Bothus ocellatus	24.56497	-81.39372
Bothidae	Bothus	Bothus ocellatus	24.54616	-81.39812
Bothidae	Bothus	Bothus ocellatus	24.54594	-81.39836
Bothidae	Bothus	Bothus ocellatus	24.54583	-81.39977
Bothidae	Bothus	Bothus ocellatus	24.54566	-81.3991
Bothidae	Bothus	Bothus ocellatus	24.54652	-81.40185
Bothidae	Bothus	Bothus ocellatus	24.54642	-81.40164
Bothidae	Bothus	Bothus ocellatus	24.54626	-81.40344
Bothidae	Bothus	Bothus ocellatus	24.54645	-81.40335
Bothidae	Bothus	Bothus ocellatus	24.55066	-81.40601
Bothidae	Bothus	Bothus ocellatus	24.5509	-81.40625
Bothidae	Bothus	Bothus ocellatus	24.51009	-81.54702
Bothidae	Bothus	Bothus ocellatus	24.51001	-81.54724
Bothidae	Bothus	Bothus ocellatus	24.51038	-81.55041
Bothidae	Bothus	Bothus ocellatus	24.51017	-81.55045
Bothidae	Bothus	Bothus ocellatus	24.50041	-81.60515
Bothidae	Bothus	Bothus ocellatus	24.50045	-81.60504
Bothidae	Bothus	Bothus ocellatus	24.49994	-81.61191
Bothidae	Bothus	Bothus ocellatus	24.49999	-81.61196
Bothidae	Bothus	Bothus ocellatus	24.49425	-81.63936
Bothidae	Bothus	Bothus ocellatus	24.4943	-81.63947
Bothidae	Bothus	Bothus ocellatus	24.48834	-81.6134
Bothidae	Bothus	Bothus ocellatus	24.48845	-81.61336
Bothidae	Bothus	Bothus ocellatus	24.4792	-81.67026
Bothidae	Bothus	Bothus ocellatus	24.47905	-81.66935
Bothidae	Bothus	Bothus ocellatus	24.4499	-81.86018
Bothidae	Bothus	Bothus ocellatus	24.45022	-81.86072
Bothidae	Bothus	Bothus ocellatus	24.45033	-81.87049
Bothidae	Bothus	Bothus ocellatus	24.45033	-81.87049
Bothidae	Bothus	Bothus ocellatus	24.44939	-81.86186
Bothidae	Bothus	Bothus ocellatus	24.44907	-81.86214
Bothidae	Bothus	Bothus ocellatus	24.43702	-81.98905
Bothidae	Bothus	Bothus ocellatus	24.43686	-81.98915
Bothidae	Bothus	Bothus ocellatus	24.43386	-81.97798
Bothidae	Bothus	Bothus ocellatus	24.43405	-81.97873
Bothidae	Bothus	Bothus ocellatus	24.43251	-81.98589
Bothidae	Bothus	Bothus ocellatus	24.43224	-81.98589
Bothidae	Bothus	Bothus ocellatus	24.43184	-81.9886
Bothidae	Bothus	Bothus ocellatus	24.43205	-81.98934
Bothidae	Bothus	Bothus ocellatus	24.45664	-81.8696
Bothidae	Bothus	Bothus ocellatus	24.45666	-81.86894
Bothidae	Bothus	Bothus ocellatus	24.54663	-81.41891
Bothidae	Bothus	Bothus ocellatus	24.54652	-81.41918
Bothidae	Bothus	Bothus ocellatus	24.53385	-81.47163
Bothidae	Bothus	Bothus ocellatus	24.53431	-81.47153
Bothidae	Bothus	Bothus ocellatus	24.53078	-81.47849
Bothidae	Bothus	Bothus ocellatus	24.53079	-81.47799
Bothidae	Bothus	Bothus ocellatus	24.5114	-81.5667
Bothidae	Bothus	Bothus ocellatus	24.51136	-81.56699
Bothidae	Bothus	Bothus ocellatus	24.50631	-81.58686
Bothidae	Bothus	Bothus ocellatus	24.5062	-81.58699
Bothidae	Bothus	Bothus ocellatus	24.47103	-81.76838
Bothidae	Bothus	Bothus ocellatus	24.47152	-81.7684
Bothidae	Bothus	Bothus ocellatus	24.44344	-81.93538
Bothidae	Bothus	Bothus ocellatus	24.44311	-81.93522
Bothidae	Bothus	Bothus ocellatus	24.56165	-81.34968
Bothidae	Bothus	Bothus ocellatus	24.56184	-81.34983
Bothidae	Bothus	Bothus ocellatus	24.48539	-81.69612
Bothidae	Bothus	Bothus ocellatus	24.48593	-81.69668
Bothidae	Bothus	Bothus ocellatus	24.44627	-81.9515
Bothidae	Bothus	Bothus ocellatus	24.44605	-81.95095
Bothidae	Bothus	Bothus ocellatus	24.5534	-81.43308
Bothidae	Bothus	Bothus ocellatus	24.55319	-81.43336
Bothidae	Bothus	Bothus ocellatus	24.54321	-81.47105
Bothidae	Bothus	Bothus ocellatus	24.54342	-81.47035
Bothidae	Bothus	Bothus ocellatus	24.52721	-81.55867
Bothidae	Bothus	Bothus ocellatus	24.52724	-81.55833
Bothidae	Bothus	Bothus ocellatus	24.4749	-81.76513
Bothidae	Bothus	Bothus ocellatus	24.47448	-81.76501
